,state,action,reward
1378,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1379,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1380,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1381,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1382,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1383,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1384,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[0, 1, 1, 0]",4.0
1385,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1386,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1387,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1388,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1389,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",3.9024391174316406
1390,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1391,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1392,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 0, 1, 1]",3.9024391174316406
1393,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1394,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1395,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1396,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1397,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1398,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1399,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1400,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1401,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 0]",4.0
1402,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1403,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1404,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1405,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1406,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1407,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1408,"[1.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 0, 1, 1]",4.0
1409,"[1.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",3.9024391174316406
1410,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1411,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1412,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1413,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1414,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1415,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1416,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 0]",4.0
1417,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1418,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1419,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1420,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1421,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1422,"[2.0, 2.5, 0.1, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 0, 0, 1]",4.0
1423,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1424,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1425,"[1.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[0, 1, 0, 1]",4.0
1426,"[2.0, 2.5, 1.0, 2.5, 0.1, 2.5, 1.0, 2.5]","[1, 0, 0, 0]",4.0
1427,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1428,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1429,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1430,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1431,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1432,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1433,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1434,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1435,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1436,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1437,"[2.0, 2.5, 1.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 0, 0, 1]",4.0
1438,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1439,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1440,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1441,"[0.1, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",3.9024391174316406
1442,"[0.1, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[0, 1, 0, 1]",4.0
1443,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1444,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1445,"[1.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[0, 1, 0, 1]",4.0
1446,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1447,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1448,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1449,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1450,"[0.1, 2.5, 0.1, 2.5, 0.1, 2.5, 2.0, 2.5]","[0, 0, 0, 1]",4.0
1451,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1452,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1453,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1454,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1455,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1456,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1457,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1458,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 0]",4.0
1459,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1460,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 0, 1, 0]",4.0
1461,"[2.0, 2.5, 0.1, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",3.9024391174316406
1462,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1463,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1464,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1465,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1466,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1467,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1468,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1469,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1470,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1471,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1472,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1473,"[0.1, 2.5, 2.0, 2.5, 1.0, 2.5, 0.1, 2.5]","[0, 1, 1, 0]",3.9024391174316406
1474,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1475,"[1.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",3.9024391174316406
1476,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1477,"[0.1, 2.5, 1.0, 2.5, 1.0, 2.5, 0.1, 2.5]","[0, 0, 0, 0]",4.0
1478,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",3.9024391174316406
1479,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1480,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1481,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1482,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1483,"[2.0, 2.5, 0.1, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 0, 0, 1]",4.0
1484,"[0.1, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 0, 1, 1]",4.0
1485,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1486,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1487,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1488,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1489,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1490,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1491,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1492,"[2.0, 2.5, 0.1, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",3.9024391174316406
1493,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1494,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1495,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1496,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 0, 1, 0]",4.0
1497,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1498,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1499,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1500,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1501,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1502,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1503,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1504,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1505,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1506,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1507,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1508,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1509,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1510,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1511,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1512,"[2.0, 2.5, 1.0, 2.5, 0.1, 2.5, 0.1, 2.5]","[1, 1, 0, 0]",3.9024391174316406
1513,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1514,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1515,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1516,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1517,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1518,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1519,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1520,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 0, 1, 0]",4.0
1521,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1522,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1523,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1524,"[0.1, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[0, 1, 0, 1]",4.0
1525,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[0, 1, 1, 0]",4.0
1526,"[2.0, 2.5, 1.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 0, 0, 1]",4.0
1527,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1528,"[1.0, 2.5, 1.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[0, 0, 1, 0]",4.0
1529,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1530,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1531,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1532,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1533,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1534,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1535,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1536,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1537,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1538,"[0.1, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[0, 1, 0, 1]",4.0
1539,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1540,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1541,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1542,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1543,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1544,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1545,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1546,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1547,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1548,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1549,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1550,"[1.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1551,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1552,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1553,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1554,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1555,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 0]",4.0
1556,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1557,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1558,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1559,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1560,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1561,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1562,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1563,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1564,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1565,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1566,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1567,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1568,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1569,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1570,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
1571,"[1.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1572,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1573,"[2.0, 2.5, 2.0, 2.5, 1.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",3.9024391174316406
1574,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1575,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 0]",4.0
1576,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1577,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[1, 1, 1, 0]",4.0
1578,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1579,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1580,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1581,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1582,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1583,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1584,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1585,"[2.0, 2.5, 1.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1586,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 0.1, 2.5]","[1, 1, 1, 0]",4.0
1587,"[2.0, 2.5, 0.1, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 0, 1, 1]",4.0
1588,"[1.0, 2.5, 1.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[0, 0, 1, 0]",4.0
1589,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 1.0, 2.5]","[0, 1, 1, 0]",4.0
1590,"[0.1, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[0, 1, 1, 1]",4.0
1591,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1592,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1593,"[2.0, 2.5, 2.0, 2.5, 2.0, 2.5, 2.0, 2.5]","[1, 1, 1, 1]",7.61904764175415
1594,"[2.0, 2.5, 2.0, 2.5, 0.1, 2.5, 2.0, 2.5]","[1, 1, 0, 1]",4.0
